movie_id	person_id	award_id
172975	41148	103360
172975	41148	586356
172975	41148	5211225
172975	166887	281939
172975	175535	3473889
172975	611586	107258
172975	653159	102427
71946303	3434845	3335042
212041	56008	670282
212041	258156	28454790
212041	37175	1062026
212041	435908	277751
212041	939842	277751
2378130	1157396	5335757
2378130	1797671	889841
612298	740758	19833431
776085	236157	84000
1474263	235511	4835466
6062114	6815170	12808473
1106374	3106457	655056
1106374	241437	24241
1106374	241437	655056
931671	382389	24137
931671	382389	645595
931671	382389	2925687
931671	382389	832120
2623856	29473997	900378
192301	191755	844804
3666250	11767507	11789175
1110550	1422084	1794567
1110550	1422084	1204998
472012	236954	20982918
727846	458815	277536
727846	458815	1647268
2946812	3615717	1377763
2946812	495434	1377763
903842	470104	17500987
903842	470104	24051550
1759278	462513	18910417
1759278	11999576	3858187
1759278	11999576	19458641
1759278	12003837	19458641
11259171	11651066	20002171
1421593	29055	257235
7813532	1054601	1467106
733059	3357465	4806633
1191668	253882	24259221
1191668	253882	16977394
1191668	253882	20649980
733677	25089	2372386
733677	25089	768476
733677	25089	2418096
461539	1624504	1204825
461539	101091	1204831
131390	2777846	1749539
131390	139890	1265702
2561497	532645	28095713
1131452	314966	1071326
1758358	1779957	18910417
1130512	2299195	4377007
161687	105682	1062026
1056740	380685	1061238
1056740	380685	3703472
1056740	380685	16591983
1056740	3838051	3703454
1056740	3058078	17636927
1056740	555241	3703451
352000	112080414	24904743
464951	2063318	1638207
1670867	1797671	889840
11816211	233748	4939854
1339911	469983	889837
1339911	768899	1463881
954949	170587	510175
954949	540725	978420
885066	1138439	1467106
885066	288114	20649197
1057045	335515	2357620
151898	139346	1169133
930533	11687471	930627
106819	30876	1414525
106819	30876	1967210
106819	30876	2603349
106819	30876	4939845
106819	30876	891486
106819	30876	1240387
106819	30876	1653830
106819	9535	1264598
106819	9535	4939836
106819	9535	1566322
106819	9535	663255
106819	9535	1653839
106819	357608	1414525
106819	357608	1414514
106819	357608	1414504
106819	357608	5971210
106819	357608	891487
106819	357608	2603349
106819	422999	492560
106819	422999	891482
106819	188671	7601593
106819	485557	492578
106819	1563710	891500
106819	158136	7601584
106819	467964	1342719
831053	90929	108256645
831053	90929	1258522
3822695	230710	768505
3822695	230710	1070889
1129186	1372842	569979
1129186	349842	4835650
180337	192668	4649817
180337	383784	4649817
180337	289123	4649799
183239	509015	487136
183239	35332	3077281
183239	235511	1659569
183239	235511	4835466
183239	15849216	393686
183239	8599	393686
183239	8372	393686
183239	2522428	277751
183239	15709361	393686
183239	1239909	277751
183239	944140	28226237
3015718	267231	5944699
3015718	267231	3861157
829695	440313	277536
695908	78952	1377752
752301	170510	4769235
8909461	253900	19833557
8909461	253900	20649173
8909461	1136362	20982918
7828664	95894182	1204810
7828664	95240772	1204810
7828664	107824330	1204810
7828664	1642821	1204810
7828664	101120395	1204810
1332491	984522	2156273
1332491	984522	16987399
280928	6988244	4649794
280928	3267059	4649794
1630226	530997	889840
1630226	3354008	889845
1630226	3354008	1817233
1630226	3354008	182366
1630226	12318024	182366
1630226	1797902	889836
1630226	1797902	912538
1630226	6482693	182366
1757810	3286466	2475536
1757810	2347440	889841
9362634	274277	2102534
311626	67266	1377773
311626	60201	1377738
311626	60201	5412594
311626	2370999	708731
311626	1085574	1204831
311626	113909	1204831
695297	296887	601549
1067409	44131	5280673
1067409	44131	1707516
222041	229487	922396
222041	1112005	922396
1755197	958200	3858187
1755197	326393	18912868
617203	133595	1367639
4176279	7013731	27500599
4176279	7013731	14094507
1138011	483118	2089923
1430594	469983	889837
1430594	22249854	23055162
326690	92313	1615920
1411345	235511	4835466
810012	3132619	1421666
4802580	7635908	5449077
4802580	7635908	6963270
1405901	106573	24241
1745723	5372739	4649795
1076823	233619	663255
1076823	233619	1653839
1076823	532263	1414508
1076823	532263	5971187
319061	23844	1377772
3224528	64339384	17636927
2131368	470104	24051550
1180275	250382	1379415
1180275	250382	114347999
845254	10752408	1390226
845254	580414	1390226
845254	5830112	429700
5890	37876	1413741
18510730	8192289	115689778
187278	380920	106800
18393896	9048215	24051552
3311758	8263774	3394495
223367	349391	103618
223367	349391	1419495
223367	349391	463085
223367	349391	687123
223367	349391	1790273
223367	349391	3352913
223367	349391	1268927
223367	349391	2947541
223367	349391	501273
223367	349391	1377738
223367	349391	1129487
223367	349391	1071888
223367	349391	1464670
223367	349391	922226
223367	349391	7414009
223367	349391	17005736
223367	349391	7826358
223367	349391	7413643
223367	349391	5461347
223367	349391	7971807
223367	349391	894596
223367	349391	3664507
223367	349391	3827282
223367	349391	7186850
223367	349391	1371682
223367	349391	7914158
223367	349391	5211222
223367	349391	7569445
223367	55258	2418096
223367	55258	7826362
223367	55258	7826365
223367	948122	849124
223367	948122	6978541
223367	948122	765404
223367	948122	494457
223367	948122	505425
223367	948122	1355247
223367	948122	3667647
223367	298276	3021821
223367	298276	506565
223367	298276	7826367
223367	313362	1377736
223367	313362	1870460
223367	5111096	139184
4507517	559409	4820684
584029	3479721	7650000
2036518	1607373	1408039
2036518	3909803	1414560
2036518	3909803	1661436
2036518	3909803	4782155
2036518	3909803	1408039
2036518	159166	5971221
1116712	235511	4835466
2529557	273044	1659572
2529557	273044	91987431
2529557	273044	21509286
11400802	1054887	1467106
657943	147395	1414482
230545	1809801	382371
7916121	2748513	5120625
107226	3700365	830079
107226	5265169	488645
107226	5265169	739633
107226	3021483	830079
107226	1082629	2665874
107226	16146270	488645
107226	5236475	2665874
107226	6415433	830079
107226	6415433	3473910
107226	731015	281939
107226	731015	787145
1591464	6386784	2327984
1591464	3024274	2327984
1591464	3041643	2327984
5491391	11882730	18693547
3403453	1054683	19833557
3403453	1054683	1045869
122702366	5398390	2268939
209667	55171	978420
209667	55171	1377755
209667	55171	1540553
209667	55171	628637
209667	234807	840286
209667	234807	429700
209667	974798	1377733
209667	268726	840286
209667	39666	840286
209667	39666	1379415
209667	39666	1377738
209667	335515	1377736
15921773	701002	17500983
11857715	1576624	1714071
2706570	11705534	2634461
32433	166389	103916
32433	6194863	277751
32433	506268	277751
1183268	230461	21096117
1120732	1237584	3870551
1120732	1237584	2972198
1120732	1237584	3703468
1120732	49026	2089918
186323	29055	181883
186323	29055	503034
186323	29055	905247
186323	29055	10761808
186323	29055	7414008
329056	2581424	830079
329056	43874	723830
329056	887797	830079
329056	1516833	830079
329056	192410	106301
329056	192410	822907
329056	192410	787123
329056	192410	1320315
329056	192410	922273
329056	192410	2348108
329056	192410	1659569
329056	192410	4835466
645735	189729	922326
388950	270730	165313
388950	270730	1635307
777519	433979	734335
777519	433979	1377683
2609486	259940	84000
1466744	317286	586140
309459	4894626	1377777
309459	4894626	1535550
309459	727108	1377777
16251133	7633806	429290
1781803	2370746	1535563
6137085	91100008	114347999
3612288	1007270	16591983
5741745	2066366	1520004
192073	108283	106291
192073	108283	548389
192073	108283	2294693
192073	108283	518675
192073	1176800	5569374
192073	705156	41417
192073	705156	8038461
192073	705156	41375
192073	343616	518675
192073	13644887	900414
192073	13644887	2295041
54274	519473	2116650
191074	55215	510175
191074	312434	488651
1070030	235171	20649173
2737320	4771949	5449079
573112	108560	492560
573112	108560	1414485
573112	108560	4782163
573112	281249	1113428
573112	3441794	1414525
3941684	1140352	16591983
236217	8927	103618
236217	8927	1011564
236217	1451208	487136
236217	5925991	487136
2579375	166565	4649817
2579375	274576	4649800
2579375	4772688	4649792
2292697	105817	2665878
495134	315484	209459
3047018	455482	3774974
3047018	455482	3910543
3047018	6047738	3774974
3047018	6047738	3910543
2858106	3401298	1414514
6479126	1054683	1045869
5102033	6419121	5280710
833566	32522	24880340
833566	32522	16965899
5368751	270672	17500983
5368751	270672	4649800
5368751	22277621	4649821
5368751	2442472	4649807
5368751	2442472	4824156
5368751	24191393	4649817
310427	740130	1390226
310427	943980	2708642
310427	2790121	1367639
1761295	1190263	18910416
1493882	233748	389628
3429888	469945	1461985
3429888	2726196	2603390
7721707	3505686	4649795
7653273	379604	1461985
152780	160726	103360
152780	4911333	393686
152780	944140	131520
152780	944140	778870
152780	944140	1638207
152780	944140	7971814
152780	17293112	393686
152780	5318819	393686
152780	15818581	393686
152780	1336515	488651
152780	1175447	1634847
1042145	180029	5894548
1042145	716064	17500987
1042145	708987	18234435
1042145	16781	18234435
1042145	198030	17500983
1042145	198030	13636514
699500	21686550	1696918
1376152	16872	17500591
176826	182763	103916
176826	182763	593098
176826	182763	400007
176826	948122	2663714
176826	948122	739694
12970834	11446044	18359008
980677	1607373	1414504
980677	1607373	1967210
980677	1607373	4939845
980677	3418007	1414504
980677	3418007	1414573
980677	3418007	5971210
980677	3418007	2603346
980677	3418007	891489
980677	3418007	7601592
980677	310867	2603390
980677	704859	389628
980677	704859	492564
980677	704859	2603352
4899108	4260699	17500983
216006	6107374	979210
216006	6107374	47536499
216006	28028	2925687
216006	1314113	131520
216006	6123672	2057262
216006	437412	487136
216006	3815994	487136
216006	236089	2634221
216006	235391	4790397
216006	219124	1056240
216006	219124	194285
216006	2094844	277751
216006	508973	277751
930430	1033016	4835466
1327845	301473	889836
1327845	301473	912538
223316	873	1011564
223316	873	1868921
223316	873	5261137
85881622	16907858	5579756
11818706	11767544	11789175
708945	233859	17500983
151751	292760	24241
151751	292760	693797
151751	3367671	734335
151751	3367671	645595
151751	3367671	832120
151751	29525841	900385
865876	1197212	18358738
827106	55238	179808
827106	790767	1377733
5209819	278015	6393468
490464	481832	105447
2497076	380838	472379
4659855	6389380	20002171
5653004	3110797	610136
5653004	5929975	2708642
2548513	4440	4649797
2548513	7343062	3600406
2548513	315118	4649792
5979565	7403450	112259827
5646742	1078175	20649197
3429157	108560	5449100
923911	237021	115689778
1062358	106508	932947
113549	58974439	3703453
694140	200534	106301
694140	200534	787123
694140	211322	1635307
4065268	4196424	16687981
1431299	1151171	20982918
169087	1374169	4649807
169087	1374169	3600406
169087	1374169	4649818
169087	62635802	3600406
169087	22279383	4649808
1664445	112080414	24904743
1664445	18912942	16324366
1664445	104534716	24904744
1664445	95875958	24904744
79503	173399	2544851
79503	173399	1371682
79503	230795	41417
1156078	193815	2544859
1156078	275176	2544851
488222	484400	4806629
163872	7327085	488645
163872	40572	106291
163872	40572	723830
163872	40572	548389
163872	40572	1258647
163872	40572	1062026
2713426	2324859	1535550
2713426	6182461	1535550
2713426	2646274	1535550
18990482	11373422	5280710
244315	166389	103916
244315	25132	706031
244315	343616	1075361
244315	279100	131520
1306840	1033016	4835466
853705	981530	55639521
16635326	22075544	393686
16635326	22076696	393686
16635326	22075553	393686
16635326	22075538	393686
63366	457493	7650000
63366	457493	164200
63366	457493	569979
3568217	2087610	382780
666422	15857744	4649821
16388314	562184	5942229
1262452	108560	578116
1262452	312781	1414555
1262452	312781	4782161
2080828	16300082	5488643
186900	200748	1377763
467876	1098445	1204831
467876	23059907	708731
7785407	528496	7681353
1129534	43874	641316
1129534	43874	977915
1129534	43874	602299
183081	13595311	107258
183081	13595311	103360
183081	13595311	849124
183081	13595311	102427
183081	13595311	787131
183081	13595311	696972
183081	13595311	1983066
183081	13595311	5280675
183081	13595311	1789102
183081	13595311	1388076
183081	13595311	8038458
183081	13595311	5211225
183081	13595311	5569374
183081	13595311	2092962
183081	13595311	922263
183081	13595311	7826362
183081	13595311	7826365
183081	13595531	107258
183081	13595531	103360
183081	13595531	849124
183081	13595531	102427
183081	13595531	787131
183081	13595531	696972
183081	13595531	1983066
183081	13595531	5280675
183081	13595531	1789102
183081	13595531	1388076
183081	13595531	8038458
183081	13595531	5211225
183081	13595531	5569374
183081	13595531	2092962
183081	13595531	922263
183081	13595531	7826362
183081	13595531	7414012
183081	13595531	7826365
183081	134895	106291
183081	134895	723830
183081	134895	548389
183081	134895	922348
183081	134895	1260789
183081	134895	518675
183081	461529	102427
878124	60863	7516074
878124	72021	448468
656966	311723	19409
569372	72014	1377752
11387457	9160488	1718955
244257	215478	179808
244257	35332	1790281
244257	35332	1967731
327550	1564017	61128080
327550	291983	16086675
892035	6397634	2620100
763144	108560	5449100
763144	108560	7929106
763144	3763990	5449067
62513	524041	18912860
62513	6371962	18912937
62513	18912854	18912851
62513	18912853	18912851
62513	464195	18910417
62513	464191	18912851
836520	106496	1982554
683182	11702812	7209850
212689	40096	1259362
5446504	19301285	114347999
6967957	4127724	27535396
60854162	16373550	1377752
3100958	108560	5449100
3038781	311723	910360
12498051	106910622	19752448
1574150	865711	20982918
1512168	983159	900424
732022	1611435	628637
732022	3379934	628637
244398	210059	1056240
244398	2593	1056240
244398	32661	1056240
586836	166139	900424
521484	298905	900360
521484	307996	734335
521484	307996	944480
521484	307996	24137
521484	307996	645595
521484	307996	545970
521484	307996	1377683
11819216	11728671	928164
2737200	184885	1414566
4133882	4137218	431668
1138510	1054683	19833557
1138510	1054683	1058012
1138510	1054683	1045869
1138510	1054683	20649183
1138510	1054683	60773271
1138510	1052320	1387050
1138510	1052320	1683209
1138510	1052320	378567
1138510	1189115	1480781
2515642	92313	1700510
1304536	240157	84000
15909427	8936787	17500598
15908544	9371288	17500983
7203905	7013731	27500599
482652	5217579	2620100
51486445	89428	2568877
1147079	112536	1651281
786360	53045	3703463
786360	53045	628637
3696304	1141628	1586192
342637	1797681	889840
342637	1797681	912545
342637	111975542	2475536
342637	6188972	182366
342637	83269011	1671071
342637	11292872	912538
342637	12303928	1346707
342637	12303928	182366
12333223	1687501	1671071
33100702	7013731	27500599
721737	181659	54824268
6181710	11399311	20002171
4297424	3358372	1359606
204670	270669	8036239
204670	20978453	20978452
204670	721219	111332
204670	541826	20978452
485677	315484	24051554
212123	25089	1170507
212123	39666	106301
212123	39666	787123
212123	39666	429700
212123	39666	16157281
